Sector,Indicator,Unit,Entity,Year,Variable,CO
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),MX,2012,historical,2.49
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),NP,2012,historical,7.06
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),NZ,2012,historical,3.62
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),NO,2012,historical,2.64
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2012,historical,2.02
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2012,historical,1.72
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2012,historical,5.18
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2012,historical,3.81
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2012,historical,4.53
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2012,historical,4.27
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CH,2012,historical,1.87
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),TR,2012,historical,2.69
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),AE,2012,historical,3.7
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),UA,2012,historical,7.86
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),US,2012,historical,3.81
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),DE,2012,historical,2.61
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),FR,2012,historical,2.6
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),IT,2012,historical,2.49
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),GB,2012,historical,2.25
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),World,2012,historical,5.3
Macro,Emissions intensity of energy,tCO2 / TJ (primary),AR,2012,historical,54.8
Macro,Emissions intensity of energy,tCO2 / TJ (primary),AU,2012,historical,72.9
Macro,Emissions intensity of energy,tCO2 / TJ (primary),BR,2012,historical,35.8
Macro,Emissions intensity of energy,tCO2 / TJ (primary),CA,2012,historical,47.8
Macro,Emissions intensity of energy,tCO2 / TJ (primary),CL,2012,historical,49.6
Macro,Emissions intensity of energy,tCO2 / TJ (primary),CN,2012,historical,70.7
Macro,Emissions intensity of energy,tCO2 / TJ (primary),CR,2012,historical,34.5
Macro,Emissions intensity of energy,tCO2 / TJ (primary),ET,2012,historical,3.83
Macro,Emissions intensity of energy,tCO2 / TJ (primary),EU,2012,historical,49.7
Macro,Emissions intensity of energy,tCO2 / TJ (primary),IN,2012,historical,56.4
Macro,Emissions intensity of energy,tCO2 / TJ (primary),ID,2012,historical,44.1
Macro,Emissions intensity of energy,tCO2 / TJ (primary),JP,2012,historical,64
Macro,Emissions intensity of energy,tCO2 / TJ (primary),KZ,2012,historical,75.6
Macro,Emissions intensity of energy,tCO2 / TJ (primary),MX,2012,historical,57
Macro,Emissions intensity of energy,tCO2 / TJ (primary),NP,2012,historical,11.8
Macro,Emissions intensity of energy,tCO2 / TJ (primary),NZ,2012,historical,38.8
Macro,Emissions intensity of energy,tCO2 / TJ (primary),NO,2012,historical,28.5
Macro,Emissions intensity of energy,tCO2 / TJ (primary),PE,2012,historical,51.4
Macro,Emissions intensity of energy,tCO2 / TJ (primary),PH,2012,historical,44.4
Macro,Emissions intensity of energy,tCO2 / TJ (primary),RU,2012,historical,50.1
Macro,Emissions intensity of energy,tCO2 / TJ (primary),SA,2012,historical,55.2
Macro,Emissions intensity of energy,tCO2 / TJ (primary),ZA,2012,historical,69.9
Macro,Emissions intensity of energy,tCO2 / TJ (primary),KR,2012,historical,52.1
Macro,Emissions intensity of energy,tCO2 / TJ (primary),CH,2012,historical,37.8
Macro,Emissions intensity of energy,tCO2 / TJ (primary),TR,2012,historical,61.1
Macro,Emissions intensity of energy,tCO2 / TJ (primary),AE,2012,historical,59.3
Macro,Emissions intensity of energy,tCO2 / TJ (primary),UA,2012,historical,53.4
Macro,Emissions intensity of energy,tCO2 / TJ (primary),US,2012,historical,55.7
Macro,Emissions intensity of energy,tCO2 / TJ (primary),DE,2012,historical,57.1
Macro,Emissions intensity of energy,tCO2 / TJ (primary),FR,2012,historical,29.6
Macro,Emissions intensity of energy,tCO2 / TJ (primary),IT,2012,historical,54.3
Macro,Emissions intensity of energy,tCO2 / TJ (primary),GB,2012,historical,56.9
Macro,Emissions intensity of energy,tCO2 / TJ (primary),World,2012,historical,56.4
Macro,Fossil fuel share,% fossil fuels,AR,2012,historical,0.89
Macro,Fossil fuel share,% fossil fuels,AU,2012,historical,0.944
Macro,Fossil fuel share,% fossil fuels,BR,2012,historical,0.565
Macro,Fossil fuel share,% fossil fuels,CA,2012,historical,0.744
Macro,Fossil fuel share,% fossil fuels,CL,2012,historical,0.7
Macro,Fossil fuel share,% fossil fuels,CN,2012,historical,0.884
Macro,Fossil fuel share,% fossil fuels,CR,2012,historical,0.479
Macro,Fossil fuel share,% fossil fuels,ET,2012,historical,0.0505
Macro,Fossil fuel share,% fossil fuels,EU,2012,historical,0.738
Macro,Fossil fuel share,% fossil fuels,IN,2012,historical,0.724
Macro,Fossil fuel share,% fossil fuels,ID,2012,historical,0.651
Macro,Fossil fuel share,% fossil fuels,JP,2012,historical,0.946
Macro,Fossil fuel share,% fossil fuels,KZ,2012,historical,0.989
Macro,Fossil fuel share,% fossil fuels,MX,2012,historical,0.911
Macro,Fossil fuel share,% fossil fuels,NP,2012,historical,0.152
Macro,Fossil fuel share,% fossil fuels,NZ,2012,historical,0.623
Macro,Fossil fuel share,% fossil fuels,NO,2012,historical,0.578
Macro,Fossil fuel share,% fossil fuels,PE,2012,historical,0.767
Macro,Fossil fuel share,% fossil fuels,PH,2012,historical,0.595
Macro,Fossil fuel share,% fossil fuels,RU,2012,historical,0.909
Macro,Fossil fuel share,% fossil fuels,SA,2012,historical,1
Macro,Fossil fuel share,% fossil fuels,ZA,2012,historical,0.872
Macro,Fossil fuel share,% fossil fuels,KR,2012,historical,0.832
Macro,Fossil fuel share,% fossil fuels,CH,2012,historical,0.509
Macro,Fossil fuel share,% fossil fuels,TR,2012,historical,0.895
Macro,Fossil fuel share,% fossil fuels,AE,2012,historical,0.999
Macro,Fossil fuel share,% fossil fuels,UA,2012,historical,0.793
Macro,Fossil fuel share,% fossil fuels,US,2012,historical,0.835
Macro,Fossil fuel share,% fossil fuels,DE,2012,historical,0.806
Macro,Fossil fuel share,% fossil fuels,FR,2012,historical,0.488
Macro,Fossil fuel share,% fossil fuels,IT,2012,historical,0.822
Macro,Fossil fuel share,% fossil fuels,GB,2012,historical,0.851
Macro,Fossil fuel share,% fossil fuels,World,2012,historical,0.816
Macro,Coal share,% coal,AR,2012,historical,0.013
Macro,Coal share,% coal,AU,2012,historical,0.371
Macro,Coal share,% coal,BR,2012,historical,0.0542
Macro,Coal share,% coal,CA,2012,historical,0.0728
Macro,Coal share,% coal,CL,2012,historical,0.166
Macro,Coal share,% coal,CN,2012,historical,0.682
Macro,Coal share,% coal,CR,2012,historical,0.0137
Macro,Coal share,% coal,ET,2012,historical,0.00304
Macro,Coal share,% coal,EU,2012,historical,0.176
Macro,Coal share,% coal,IN,2012,historical,0.426
Macro,Coal share,% coal,ID,2012,historical,0.132
Macro,Coal share,% coal,JP,2012,historical,0.249
Macro,Coal share,% coal,KZ,2012,historical,0.512
Macro,Coal share,% coal,MX,2012,historical,0.0663
Macro,Coal share,% coal,NP,2012,historical,0.0428
Macro,Coal share,% coal,NZ,2012,historical,0.0854
Macro,Coal share,% coal,NO,2012,historical,0.0276
Macro,Coal share,% coal,PE,2012,historical,0.0383
Macro,Coal share,% coal,PH,2012,historical,0.203
Macro,Coal share,% coal,RU,2012,historical,0.159
Macro,Coal share,% coal,SA,2012,historical,0
Macro,Coal share,% coal,ZA,2012,historical,0.696
Macro,Coal share,% coal,KR,2012,historical,0.293
Macro,Coal share,% coal,CH,2012,historical,0.00488
Macro,Coal share,% coal,TR,2012,historical,0.296
Macro,Coal share,% coal,AE,2012,historical,0.0253
Macro,Coal share,% coal,UA,2012,historical,0.347
Macro,Coal share,% coal,US,2012,historical,0.197
Macro,Coal share,% coal,DE,2012,historical,0.257
Macro,Coal share,% coal,FR,2012,historical,0.0455
Macro,Coal share,% coal,IT,2012,historical,0.0974
Macro,Coal share,% coal,GB,2012,historical,0.2
Macro,Coal share,% coal,World,2012,historical,0.288
Oil and Gas,Oil and Gas activity,Mtoe,AR,2012,historical,66.1
Oil and Gas,Oil and Gas activity,Mtoe,AU,2012,historical,68.5
Oil and Gas,Oil and Gas activity,Mtoe,BR,2012,historical,129
Oil and Gas,Oil and Gas activity,Mtoe,CA,2012,historical,321
Oil and Gas,Oil and Gas activity,Mtoe,CL,2012,historical,1.56
Oil and Gas,Oil and Gas activity,Mtoe,CN,2012,historical,300
Oil and Gas,Oil and Gas activity,Mtoe,EU,2012,historical,213
Oil and Gas,Oil and Gas activity,Mtoe,IN,2012,historical,76.7
Oil and Gas,Oil and Gas activity,Mtoe,ID,2012,historical,112
Oil and Gas,Oil and Gas activity,Mtoe,JP,2012,historical,3.68
Oil and Gas,Oil and Gas activity,Mtoe,KZ,2012,historical,111
Oil and Gas,Oil and Gas activity,Mtoe,MX,2012,historical,194
Oil and Gas,Oil and Gas activity,Mtoe,NZ,2012,historical,5.92
Oil and Gas,Oil and Gas activity,Mtoe,NO,2012,historical,188
Oil and Gas,Oil and Gas activity,Mtoe,PE,2012,historical,18.7
Oil and Gas,Oil and Gas activity,Mtoe,PH,2012,historical,3.93
Oil and Gas,Oil and Gas activity,Mtoe,RU,2012,historical,1060
Oil and Gas,Oil and Gas activity,Mtoe,SA,2012,historical,625
Oil and Gas,Oil and Gas activity,Mtoe,ZA,2012,historical,1.21
Oil and Gas,Oil and Gas activity,Mtoe,KR,2012,historical,1.11
Oil and Gas,Oil and Gas activity,Mtoe,TR,2012,historical,2.99
Oil and Gas,Oil and Gas activity,Mtoe,AE,2012,historical,194
Oil and Gas,Oil and Gas activity,Mtoe,UA,2012,historical,18.8
Oil and Gas,Oil and Gas activity,Mtoe,US,2012,historical,970
Oil and Gas,Oil and Gas activity,Mtoe,DE,2012,historical,12.9
Oil and Gas,Oil and Gas activity,Mtoe,FR,2012,historical,1.4
Oil and Gas,Oil and Gas activity,Mtoe,IT,2012,historical,12.7
Oil and Gas,Oil and Gas activity,Mtoe,GB,2012,historical,81.3
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,AR,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,AU,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,BR,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,CA,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,CL,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,CN,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,CR,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,ET,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,EU,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,IN,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,ID,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,JP,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,KZ,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,MX,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,NZ,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,NO,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,PE,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,PH,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,RU,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,SA,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,ZA,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,KR,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,CH,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,TR,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,AE,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,UA,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,US,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,FR,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,IT,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,GB,2012,historical,0
Transport: Aviation,Aviation biofuel intensity,% biofuels/elec.,World,2012,historical,0
Transport: Aviation,Aviation activity,pkm / cap,AR,2012,historical,317
Transport: Aviation,Aviation activity,pkm / cap,CL,2012,historical,1440
Transport: Aviation,Aviation activity,pkm / cap,CR,2012,historical,641
Transport: Aviation,Aviation activity,pkm / cap,ET,2012,historical,185
Transport: Aviation,Aviation activity,pkm / cap,ID,2012,historical,325
Transport: Aviation,Aviation activity,pkm / cap,KZ,2012,historical,447
Transport: Aviation,Aviation activity,pkm / cap,NZ,2012,historical,6530
Transport: Aviation,Aviation activity,pkm / cap,PE,2012,historical,540
Transport: Aviation,Aviation activity,pkm / cap,PH,2012,historical,360
Transport: Aviation,Aviation activity,pkm / cap,SA,2012,historical,1530
Transport: Aviation,Aviation activity,pkm / cap,ZA,2012,historical,618
Transport: Aviation,Aviation activity,pkm / cap,CH,2012,historical,5820
Transport: Aviation,Aviation activity,pkm / cap,TR,2012,historical,1290
Transport: Aviation,Aviation activity,pkm / cap,AE,2012,historical,27880
Transport: Aviation,Aviation activity,pkm / cap,UA,2012,historical,226
Transport: Aviation,Aviation activity,pkm / cap,DE,2012,historical,2660
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,AR,2012,historical,0.0612
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,AU,2012,historical,0.0154
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,BR,2012,historical,0.165
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,CA,2012,historical,0.0361
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,CL,2012,historical,0.00597
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,CN,2012,historical,0.0703
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,CR,2012,historical,0
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,ET,2012,historical,0.00302
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,EU,2012,historical,0.0644
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,IN,2012,historical,0.0197
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,ID,2012,historical,0.0144
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,JP,2012,historical,0.0224
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,KZ,2012,historical,0.0124
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,MX,2012,historical,0.00191
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,NP,2012,historical,0.00073
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,NZ,2012,historical,0.00139
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,NO,2012,historical,0.0595
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,PE,2012,historical,0.049
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,PH,2012,historical,0.0362
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,RU,2012,historical,0.0767
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,SA,2012,historical,0
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,ZA,2012,historical,0.0174
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,KR,2012,historical,0.0182
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,CH,2012,historical,0.0467
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,TR,2012,historical,0.00794
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,AE,2012,historical,0
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,UA,2012,historical,0.0649
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,US,2012,historical,0.0602
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,DE,2012,historical,0.0768
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,FR,2012,historical,0.0841
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,IT,2012,historical,0.0524
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,GB,2012,historical,0.0334
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,Middle East,2012,historical,0
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,Africa,2012,historical,0.00468
Transport: Road,Road transport biofuel/electrification,% biofuels/elec.,World,2012,historical,0.0478
Transport: Road,EVs per capita,EVs / 1000 cap,CA,2012,historical,0.0728
Transport: Road,EVs per capita,EVs / 1000 cap,CN,2012,historical,0.0123
Transport: Road,EVs per capita,EVs / 1000 cap,IN,2012,historical,0.00219
Transport: Road,EVs per capita,EVs / 1000 cap,JP,2012,historical,0.316
Transport: Road,EVs per capita,EVs / 1000 cap,NO,2012,historical,1.97
